10.412
10.352
10.36
10.274
10.33
10.4
10.332
10.332
10.216
10.318
10.222
10.356
10.26
10.15
10.26
10.3
10.242
10.24
10.286
10.302
10.32
10.178
10.272
10.462
10.22
10.41
10.254
10.15
10.21
10.292
10.222
10.164
10.244
10.294
10.224
10.202
10.252
10.274
10.284
10.278
10.164
10.332
10.382
10.302
10.362
10.24
10.232
10.382
10.312
10.276
